0,0,0,0,0,0,0,0,0,0,0
0.00083479,0,0,0,0,0,0,0,0,0,0
0.0016522,0,0,0,0,0,0,0,0,0,0
0.0024563,0,0,0,0,0,0,0,0,0,0
0.0032516,0,0,0,0,0,0,0,0,0,0
0.0040425,0,0,0,0,0,0,0,0,0,0
0.004834,0,0,0,0,0,0,0,0,0,0
0.0056314,0,0,0,0,0,0,0,0,0,0
0.0064401,0,0,0,0,0,0,0,0,0,0
0.0072665,0,0,0,0,0,0,0,0,0,0
0.0081171,0,0,0,0,0,0,0,0,0,0
0.0089991,0,0,0,0,0,0,0,0,0,0
0.0099206,0,0,0,0,0,0,0,0,0,0
0.01089,0,0,0,0,0,0,0,0,0,0
0.011918,0,0,0,0,0,0,0,0,0,0
0.013014,0,0,0,0,0,0,0,0,0,0
0.014191,0,0,0,0,0,0,0,0,0,0
0.015462,0,0,0,0,0,0,0,0,0,0
0.016841,0,0,0,0,0,0,0,0,0,0
0.018344,0,0,0,0,0,0,0,0,0,0
0.01999,0,0,0,0,0,0,0,0,0,0
0.021798,0,0,0,0,0,0,0,0,0,0
0.023792,0,0,0,0,0,0,0,0,0,0
0.025994,0,0,0,0,0,0,0,0,0,0
0.028434,0,0,0,0,0,0,0,0,0,0
0.03114,0,0,0,0,0,0,0,0,0,0
0.034146,0,0,0,0,0,0,0,0,0,0
0.037489,0,0,0,0,0,0,0,0,0,0
0.041209,0,0,0,0,0,0,0,0,0,0
0.045349,0,0,0,0,0,0,0,0,0,0
0.049958,0,0,0,0,0,0,0,0,0,0
0.055087,0,0,0,0,0,0,0,0,0,0
0.060791,0,0,0,0,0,0,0,0,0,0
0.06713,0,0,0,0,0,0,0,0,0,0
0.074166,0,0,0,0,0,0,0,0,0,0
0.081967,0,0,0,0,0,0,0,0,0,0
0.0906,0,0,0,0,0,0,0,0,0,0
0.10014,0,0,0,0,0,0,0,0,0,0
0.11064,0,0,0,0,0,0,0,0,0,0
0.1222,0,0,0,0,0,0,0,0,0,0
0.13486,0,0,0,0,0,0,0,0,0,0
0.14869,0,0,0,0,0,0,0,0,0,0
0.16374,0,0,0,0,0,0,0,0,0,0
0.18006,0,0,0,0,0,0,0,0,0,0
0.19768,0,0,0,0,0,0,0,0,0,0
0.2166,0,0,0,0,0,0,0,0,0,0
0.23683,0,0,0,0,0,0,0,0,0,0
0.25831,0,0,0,0,0,0,0,0,0,0
0.28101,0,0,0,0,0,0,0,0,0,0
0.30482,0,0,0,0,0,0,0,0,0,0
0.32965,0,0,0,0,0,0,0,0,0,0
0.35533,0,0,0,0,0,0,0,0,0,0
0.38171,0,0,0,0,0,0,0,0,0,0
0.40859,0,0,0,0,0,0,0,0,0,0
0.43577,0,0,0,0,0,0,0,0,0,0
0.46302,0,0,0,0,0,0,0,0,0,0
0.49012,0,0,0,0,0,0,0,0,0,0
0.51685,0,0,0,0,0,0,0,0,0,0
0.54299,0,0,0,0,0,0,0,0,0,0
0.56835,0,0,0,0,0,0,0,0,0,0
0.59276,0,0,0,0,0,0,0,0,0,0
0.61606,0,0,0,0,0,0,0,0,0,0
0.63816,0,0,0,0,0,0,0,0,0,0
0.65896,0,0,0,0,0,0,0,0,0,0
0.6784,0,0,0,0,0,0,0,0,0,0
0.69646,0,0,0,0,0,0,0,0,0,0
0.71314,0,0,0,0,0,0,0,0,0,0
0.72846,0,0,0,0,0,0,0,0,0,0
0.74246,0,0,0,0,0,0,0,0,0,0
0.7552,0,0,0,0,0,0,0,0,0,0
0.76673,0,0,0,0,0,0,0,0,0,0
0.77714,0,0,0,0,0,0,0,0,0,0
0.7865,0,0,0,0,0,0,0,0,0,0
0.79489,0,0,0,0,0,0,0,0,0,0
0.80239,0,0,0,0,0,0,0,0,0,0
0.80907,0,0,0,0,0,0,0,0,0,0
0.81502,0,0,0,0,0,0,0,0,0,0
0.8203,0,0,0,0,0,0,0,0,0,0
0.82498,0,0,0,0,0,0,0,0,0,0
0.82912,0,0,0,0,0,0,0,0,0,0
0.83278,0,0,0,0,0,0,0,0,0,0
0.836,0,0,0,0,0,0,0,0,0,0
0.83885,0,0,0,0,0,0,0,0,0,0
0.84136,0,0,0,0,0,0,0,0,0,0
0.84356,0,0,0,0,0,0,0,0,0,0
0.8455,0,0,0,0,0,0,0,0,0,0
0.8472,0,0,0,0,0,0,0,0,0,0
0.8487,0,0,0,0,0,0,0,0,0,0
0.85001,0,0,0,0,0,0,0,0,0,0
0.85116,0,0,0,0,0,0,0,0,0,0
0.85217,0,0,0,0,0,0,0,0,0,0
0.85305,0,0,0,0,0,0,0,0,0,0
0.85383,0,0,0,0,0,0,0,0,0,0
0.85451,0,0,0,0,0,0,0,0,0,0
0.8551,0,0,0,0,0,0,0,0,0,0
0.85562,0,0,0,0,0,0,0,0,0,0
0.85607,0,0,0,0,0,0,0,0,0,0
0.85647,0,0,0,0,0,0,0,0,0,0
0.85682,0,0,0,0,0,0,0,0,0,0
0.85713,0,0,0,0,0,0,0,0,0,0
