0,0,0,0,0,0,0,0,0,0,0
0.00083479,0,0,0,0,0,0,0,0,0,0
0.0016522,0,0,0,0,0,0,0,0,0,0
0.0024563,0,0,0,0,0,0,0,0,0,0
0.0032514,0,0,0,0,0,0,0,0,0,0
0.0040418,0,0,0,0,0,0,0,0,0,0
0.004832,0,0,0,0,0,0,0,0,0,0
0.0056265,0,0,0,0,0,0,0,0,0,0
0.0064303,0,0,0,0,0,0,0,0,0,0
0.0072485,0,0,0,0,0,0,0,0,0,0
0.0080866,0,0,0,0,0,0,0,0,0,0
0.0089505,0,0,0,0,0,0,0,0,0,0
0.0098463,0,0,0,0,0,0,0,0,0,0
0.010781,0,0,0,0,0,0,0,0,0,0
0.011762,0,0,0,0,0,0,0,0,0,0
0.012797,0,0,0,0,0,0,0,0,0,0
0.013895,1.9394e-05,1.9394e-05,1.9394e-05,1.9394e-05,1.9394e-05,1.9394e-05,1.9394e-05,1.9394e-05,0,0
0.015066,7.6282e-05,7.6282e-05,7.6282e-05,7.6282e-05,7.6282e-05,7.6282e-05,7.6282e-05,7.6282e-05,0,0
0.01632,0.00017561,0.00017561,0.00017561,0.00017561,0.00017561,0.00017561,0.00017561,0.00017561,0,0
0.01767,0.00032318,0.00032318,0.00032318,0.00032318,0.00032318,0.00032318,0.00032318,0.00032318,0,0
0.019128,0.0005258,0.0005258,0.0005258,0.0005258,0.0005258,0.0005258,0.0005258,0.0005258,0,0
0.020711,0.00079141,0.00079141,0.00079141,0.00079141,0.00079141,0.00079141,0.00079141,0.00079141,0,0
0.022436,0.0011292,0.0011292,0.0011292,0.0011292,0.0011292,0.0011292,0.0011292,0.0011292,0,0
0.024324,0.0015499,0.0015499,0.0015499,0.0015499,0.0015499,0.0015499,0.0015499,0.0015499,0,0
0.026396,0.0020658,0.0020658,0.0020658,0.0020658,0.0020658,0.0020658,0.0020658,0.0020658,0,0
0.02868,0.002691,0.002691,0.002691,0.002691,0.002691,0.002691,0.002691,0.002691,0,0
0.031203,0.0034418,0.0034418,0.0034418,0.0034418,0.0034418,0.0034418,0.0034418,0.0034418,0,0
0.034,0.0043368,0.0043368,0.0043368,0.0043368,0.0043368,0.0043368,0.0043368,0.0043368,0,0
0.037107,0.0053968,0.0053968,0.0053968,0.0053968,0.0053968,0.0053968,0.0053968,0.0053968,0,0
0.040566,0.0066457,0.0066457,0.0066457,0.0066457,0.0066457,0.0066457,0.0066457,0.0066457,0,0
0.044423,0.0081101,0.0081101,0.0081101,0.0081101,0.0081101,0.0081101,0.0081101,0.0081101,0,0
0.04873,0.0098194,0.0098194,0.0098194,0.0098194,0.0098194,0.0098194,0.0098194,0.0098194,0,0
0.053545,0.011806,0.011806,0.011806,0.011806,0.011806,0.011806,0.011806,0.011806,0,0
0.058929,0.014106,0.014106,0.014106,0.014106,0.014106,0.014106,0.014106,0.014106,0,0
0.06495,0.016756,0.016756,0.016756,0.016756,0.016756,0.016756,0.016756,0.016756,0,0
0.07168,0.019796,0.019796,0.019796,0.019796,0.019796,0.019796,0.019796,0.019796,0,0
0.079196,0.023262,0.023262,0.023262,0.023262,0.023262,0.023262,0.023262,0.023262,0,0
0.087578,0.027191,0.027191,0.027191,0.027191,0.027191,0.027191,0.027191,0.027191,0,0
0.096904,0.03161,0.03161,0.03161,0.03161,0.03161,0.03161,0.03161,0.03161,0,0
0.10725,0.036528,0.036528,0.036528,0.036528,0.036528,0.036528,0.036528,0.036528,0,0
0.1187,0.041926,0.041926,0.041926,0.041926,0.041926,0.041926,0.041926,0.041926,0,0
0.1313,0.047729,0.047729,0.047729,0.047729,0.047729,0.047729,0.047729,0.047729,0,0
0.1451,0.053764,0.053764,0.053764,0.053764,0.053764,0.053764,0.053764,0.053764,0,0
0.16015,0.059677,0.059677,0.059677,0.059677,0.059677,0.059677,0.059677,0.059677,0,0
0.17644,0.064774,0.064774,0.064774,0.064774,0.064774,0.064774,0.064774,0.064774,0,0
0.194,0.067711,0.067711,0.067711,0.067711,0.067711,0.067711,0.067711,0.067711,0,0
0.21286,0.06632,0.06632,0.06632,0.06632,0.06632,0.06632,0.06632,0.06632,0,0
0.23312,0.064238,0.064238,0.064238,0.064238,0.064238,0.064238,0.064238,0.064238,0,0
0.25466,0.060784,0.060784,0.060784,0.060784,0.060784,0.060784,0.060784,0.060784,0,0
0.27736,0.054969,0.054969,0.054969,0.054969,0.054969,0.054969,0.054969,0.054969,0,0
0.30107,0.046066,0.046066,0.046066,0.046066,0.046066,0.046066,0.046066,0.046066,0,0
0.32559,0.034909,0.034909,0.034909,0.034909,0.034909,0.034909,0.034909,0.034909,0,0
0.35065,0.024032,0.024032,0.024032,0.024032,0.024032,0.024032,0.024032,0.024032,0,0
0.37597,0.015495,0.015495,0.015495,0.015495,0.015495,0.015495,0.015495,0.015495,0,0
0.40128,0.0096545,0.0096545,0.0096545,0.0096545,0.0096545,0.0096545,0.0096545,0.0096545,0,0
0.42638,0.0059255,0.0059255,0.0059255,0.0059255,0.0059255,0.0059255,0.0059255,0.0059255,0,0
0.4511,0.0036162,0.0036162,0.0036162,0.0036162,0.0036162,0.0036162,0.0036162,0.0036162,0,0
0.47529,0.0022032,0.0022032,0.0022032,0.0022032,0.0022032,0.0022032,0.0022032,0.0022032,0,0
0.49883,0.0013423,0.0013423,0.0013423,0.0013423,0.0013423,0.0013423,0.0013423,0.0013423,0,0
0.52164,0.00081833,0.00081833,0.00081833,0.00081833,0.00081833,0.00081833,0.00081833,0.00081833,0,0
0.54362,0.00049929,0.00049929,0.00049929,0.00049929,0.00049929,0.00049929,0.00049929,0.00049929,0,0
0.56472,0.00030489,0.00030489,0.00030489,0.00030489,0.00030489,0.00030489,0.00030489,0.00030489,0,0
0.58487,0.00018634,0.00018634,0.00018634,0.00018634,0.00018634,0.00018634,0.00018634,0.00018634,0,0
0.60405,0.00011397,0.00011397,0.00011397,0.00011397,0.00011397,0.00011397,0.00011397,0.00011397,0,0
0.62223,6.9761e-05,6.9761e-05,6.9761e-05,6.9761e-05,6.9761e-05,6.9761e-05,6.9761e-05,6.9761e-05,0,0
0.63939,4.2728e-05,4.2728e-05,4.2728e-05,4.2728e-05,4.2728e-05,4.2728e-05,4.2728e-05,4.2728e-05,0,0
0.65553,2.6186e-05,2.6186e-05,2.6186e-05,2.6186e-05,2.6186e-05,2.6186e-05,2.6186e-05,2.6186e-05,0,0
0.67067,1.6057e-05,1.6057e-05,1.6057e-05,1.6057e-05,1.6057e-05,1.6057e-05,1.6057e-05,1.6057e-05,0,0
0.68482,9.851e-06,9.851e-06,9.851e-06,9.851e-06,9.851e-06,9.851e-06,9.851e-06,9.851e-06,0,0
0.69801,6.0463e-06,6.0463e-06,6.0463e-06,6.0463e-06,6.0463e-06,6.0463e-06,6.0463e-06,6.0463e-06,0,0
0.71026,3.7125e-06,3.7125e-06,3.7125e-06,3.7125e-06,3.7125e-06,3.7125e-06,3.7125e-06,3.7125e-06,0,0
0.72162,2.2803e-06,2.2803e-06,2.2803e-06,2.2803e-06,2.2803e-06,2.2803e-06,2.2803e-06,2.2803e-06,0,0
0.73212,1.4011e-06,1.4011e-06,1.4011e-06,1.4011e-06,1.4011e-06,1.4011e-06,1.4011e-06,1.4011e-06,0,0
0.7418,8.6116e-07,8.6116e-07,8.6116e-07,8.6116e-07,8.6116e-07,8.6116e-07,8.6116e-07,8.6116e-07,0,0
0.75072,5.2942e-07,5.2942e-07,5.2942e-07,5.2942e-07,5.2942e-07,5.2942e-07,5.2942e-07,5.2942e-07,0,0
0.7589,3.2556e-07,3.2556e-07,3.2556e-07,3.2556e-07,3.2556e-07,3.2556e-07,3.2556e-07,3.2556e-07,0,0
